Aeródromos,Aeródromos privados - pistas de pouso e decolagem,124,1054,1950,0.3e2,28/F/B/X/T,Asfalto,,0.1773e4,06 - IFR Não Precisão,0.1774e4,24 - IFR Não Precisão,,1
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,125,1056,1500,0.45e2,71/F/C/X/T,Asfalto,,0.1739e4,09 - IFR Não Precisão,0.174e4,27 - IFR Não Precisão,,1
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,146,1060,1270,0.28e2,5700 Kg /   0.50 MPa,Asfalto,,0.1463e4,05 - Visual,0.1464e4,23 - Visual,,
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,220,1068,1500,0.3e2,18/F/C/Y/T,Asfalto,,0.1551e4,09 - Visual,0.1552e4,27 - IFR Não Precisão,,1
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,246,1072,1800,0.3e2,40/F/A/X/T,Asfalto,,0.1525e4,17 - IFR Não Precisão,0.1526e4,35 - IFR Não Precisão,,1
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,279,1006,1500,0.3e2,12/F/B/X/T,Asfalto,,0.1631e4,10 - Visual,0.1632e4,28 - Visual,,
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,13,1008,3003,0.45e2,104/F/B/X/T,Asfalto,,0.1281e4,10 - Visual,0.1282e4,28 - Visual,,1
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,14,1009,1775,0.3e2,10/F/C/Y/U,Asfalto,,0.1671e4,15 - Visual,0.1672e4,33 - Visual,,1
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,22,1011,1530,0.45e2,32/F/C/X/U,Asfalto,,0.1735e4,06 - Visual,0.1736e4,24 - Visual,,
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,24,1012,1500,0.3e2,10/F/B/Y/U,Asfalto,,0.1341e4,03 - Visual,0.1342e4,21 - Visual,,
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,44,1013,1268,0.22e2,5700 Kg /   0.60 MPa,Asfalto,,0.1245e4,13 - Visual,0.1246e4,31 - Visual,,
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,1522,2359,1250,0.2e2,4000 Kg /   0.50 MPa,Asfalto,,0.2617e4,17 - ,0.2618e4,35 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,3647,2374,1040,0.3e2,14/F/C/Y/U,Asfalto,,0.2647e4,02 - ,0.2648e4,20 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,3762,2375,1000,0.24e2,5700 Kg /   0.50 MPa,Asfalto,,0.2649e4,18 - ,0.265e4,36 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,747,2400,720,0.18e2,5700 Kg /   0.50 MPa,Asfalto,,0.2699e4,13 - ,0.27e4,31 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,3384,2405,3000,0.45e2,57/F/A/X/T,Asfalto,,0.2709e4,02R - IFR Não Precisão,0.271e4,20 - IFR Não Precisão,0,1
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,997,2436,1600,0.23e2,25/F/B/X/T,Asfalto,,0.2771e4,10 - ,0.2772e4,28 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,4931,2468,1199,0.2e2,5700 Kg /   0.50 MPa,Asfalto,,0.2835e4,16 - ,0.2836e4,34 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,1765,2479,1420,0.2e2,8/F/B/X/T,Asfalto,,0.2857e4,11 - ,0.2858e4,29 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,3659,2498,900,0.18e2,5700 Kg /   0.50 MPa,Asfalto,,0.2895e4,04 - ,0.2896e4,22 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,4367,2564,1500,0.2e2,15/F/B/Y/U,Asfalto,,0.3027e4,10 - ,0.3028e4,28 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,3261,2566,1100,0.18e2,5700 Kg /   0.50 MPa,Asfalto,,0.3031e4,12 - ,0.3032e4,30 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,2389,2611,1300,0.23e2,6/F/C/Y/T,Asfalto,,0.3121e4,01 - ,0.3122e4,19 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,2315,2622,1100,0.23e2,5600 Kg /   0.50 MPa,Asfalto,,0.3143e4,08 - ,0.3144e4,26 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,3660,2629,955,0.2e2,9/F/B/Y/T,Asfalto,,0.3157e4,15 - ,0.3158e4,33 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,5027,2630,1000,0.23e2,5700 Kg /   0.50 MPa,Asfalto,,0.3159e4,09 - ,0.316e4,27 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,1610,2651,1474,0.23e2,7/F/A/X/T,Asfalto,,0.3201e4,09 - ,0.3202e4,27 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,2368,2675,1153,0.23e2,5700 Kg /   0.50 MPa,Asfalto,,0.3249e4,03 - ,0.325e4,21 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,2182,2683,800,0.18e2,6/F/B/Z/U,Asfalto,,0.3265e4,03 - ,0.3266e4,21 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,3419,2694,1000,0.18e2,8/F/B/Y/U,Asfalto,,0.3287e4,17 - ,0.3288e4,35 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,317,1794,1410,0.3e2,16/F/C/Y/U,Asfalto,,0.2209e4,16 - Visual,0.221e4,34 - Visual,,
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,302,1800,1200,0.3e2,10/F/B/Y/U,Asfalto,,0.1825e4,03 - ,0.1826e4,21 - ,,
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,294,1801,1270,0.27e2,6/F/C/Y/U,Asfalto,,0.2121e4,18 - Visual,0.2122e4,36 - Visual,,
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,371,1804,1300,0.3e2,14/F/B/X/T,Asfalto,,0.2213e4,05 - Visual,0.2214e4,23 - Visual,,
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,535,1807,1149,0.18e2,8/F/A/Y/T,Asfalto,,0.2389e4,18 - ,0.239e4,36 - ,,
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,305,1816,1337,0.21e2,8/F/B/Y/U,Asfalto,,0.1989e4,13 - ,0.199e4,31 - ,,
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,291,1826,1600,0.36e2,29/F/C/X/U,Asfalto,,0.2001e4,10 - Visual,0.2002e4,28 - Visual,,
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,354,1849,1759,0.45e2,32/F/A/X/T,Asfalto,,0.2297e4,17 - IFR Não Precisão,0.2298e4,35 - IFR Não Precisão,,
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,491,1853,1495,0.2e2,8/F/B/Y/T,Asfalto,,0.2359e4,01 - Visual,0.236e4,19 - Visual,,
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,378,1875,1200,0.3e2,8/F/B/X/U,Asfalto,,0.1853e4,03 - Visual,0.1854e4,21 - Visual,,
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,345,1889,1000,0.2e2,5700 Kg /   5.00 MPa,Asfalto,,0.1867e4,14 - ,0.1868e4,32 - ,,
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,442,1906,1500,0.3e2,11/F/B/Y/U,Asfalto,,0.2369e4,01 - ,0.237e4,19 - ,,
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,421,1920,1285,0.17e2,9/F/C/Y/U,Asfalto,,0.1885e4,18 - Visual,0.1886e4,36 - Visual,,
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,285,1959,1500,0.2e2,8/F/C/Y/U,Asfalto,,0.1907e4,14 - ,0.1908e4,32 - ,,
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,457,1966,2500,0.45e2,52/F/C/X/T,Asfalto,,0.2171e4,10 - Visual,0.2172e4,28 - Visual,,
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,355,1992,1620,0.3e2,7/F/A/Y/T,Asfalto,,0.2063e4,18 - ,0.2064e4,36 - ,,
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,519,2015,1000,0.18e2,4/F/A/Y/U,Asfalto,,0.2419e4,05 - Visual,0.242e4,23 - Visual,,
